,Unnamed: 0,ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntCoke,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response
2002,2002,4023,1970,S1,Menikah,22979000.0,1,0,06-09-2012,29,16000,17000,19000,20000,21000,22000,3,3,2,2,8,0,0,0,0,0,0,3,11,1
2003,2003,6679,1966,S1,Lajang,33279000.0,0,0,12-06-2014,29,10000,3000,3000,0,0,0,1,0,0,3,3,0,0,0,0,0,0,3,11,0
2004,2004,9923,1972,S2,Lajang,46423000.0,1,1,18-09-2013,6,68000,0,16000,0,0,8000,3,2,0,4,7,0,0,0,0,0,0,3,11,0
2005,2005,7181,1977,S1,Menikah,30368000.0,0,1,07-11-2013,97,35000,0,13000,2000,0,2000,2,2,0,3,8,0,0,0,0,0,0,3,11,0
2006,2006,3599,1970,S1,Menikah,63684000.0,0,1,26-11-2012,61,575000,80000,428000,208000,93000,80000,3,8,4,8,5,0,0,0,0,0,0,3,11,0
2007,2007,405,1964,S1,Cerai,41638000.0,0,1,13-02-2013,68,315000,0,31000,4000,0,91000,4,5,5,3,8,1,0,0,0,0,0,3,11,0
2008,2008,6870,1959,S3,Cerai,68805000.0,0,1,17-09-2013,73,182000,2000,49000,17000,13000,20000,1,3,1,7,2,0,0,0,0,0,0,3,11,0
2009,2009,832,1966,S3,Bertunangan,65814000.0,0,1,02-03-2014,90,561000,14000,113000,10000,14000,35000,3,8,2,10,5,0,0,0,0,0,0,3,11,0
2010,2010,2002,1958,S1,Cerai,71964000.0,0,0,20-05-2013,81,587000,51000,932000,180000,34000,86000,1,5,6,5,3,0,0,0,0,0,0,3,11,0
2011,2011,3657,1986,S1,Lajang,39146000.0,1,0,14-02-2013,1,94000,1000,33000,13000,12000,12000,3,4,0,4,8,0,0,0,0,0,0,3,11,0
2012,2012,500,1977,S1,Bertunangan,96876000.0,0,0,06-08-2013,79,908000,43000,735000,40000,194000,21000,1,7,7,9,2,0,1,1,1,0,0,3,11,1
2013,2013,1951,1981,SMA,Menikah,34445000.0,0,0,27-01-2013,92,228000,122000,122000,208000,129000,30000,6,11,2,8,9,0,0,0,0,0,0,3,11,0
2014,2014,3262,1958,S1,Lajang,68281000.0,0,0,07-08-2012,31,995000,112000,417000,42000,48000,41000,1,2,9,13,5,0,0,0,0,0,0,3,11,1
2015,2015,4102,1975,D3,Menikah,37284000.0,1,1,29-03-2013,46,11000,1000,2000,2000,1000,6000,1,0,0,3,6,0,0,0,0,0,0,3,11,0
2016,2016,7042,1983,S1,Menikah,36790000.0,0,0,01-03-2013,14,3000,3000,14000,15000,21000,10000,1,2,1,2,9,0,0,0,0,0,0,3,11,1
2017,2017,10598,1967,S1,Bertunangan,27943000.0,1,1,15-04-2013,89,12000,1000,16000,4000,1000,3000,3,2,0,3,8,0,0,0,0,0,0,3,11,0
2018,2018,255,1951,S1,Cerai,22263000.0,1,1,30-03-2014,31,17000,0,2000,0,0,2000,2,1,0,3,6,0,0,0,0,0,1,3,11,0
2019,2019,2375,1972,S1,Bertunangan,30261000.0,1,2,25-09-2012,75,8000,0,5000,0,3000,6000,1,0,0,3,8,0,0,0,0,0,0,3,11,0
2020,2020,9829,1978,S1,Bertunangan,28587000.0,1,0,12-02-2014,42,22000,4000,17000,12000,10000,13000,3,2,0,4,6,0,0,0,0,0,0,3,11,0
2021,2021,6214,1982,S2,Menikah,43815000.0,1,0,05-04-2013,53,14000,10000,29000,4000,7000,15000,1,2,0,3,6,0,0,0,0,0,0,3,11,0
2022,2022,4954,1956,S1,Menikah,48195000.0,1,1,21-01-2014,53,106000,27000,68000,52000,7000,5000,6,4,2,5,6,0,0,0,0,0,0,3,11,0
2023,2023,7861,1952,S2,Menikah,77027000.0,0,1,05-02-2014,23,820000,57000,242000,45000,0,11000,2,8,3,6,4,0,0,0,0,0,0,3,11,0
2024,2024,4837,1965,S3,Menikah,71322000.0,0,1,16-02-2013,57,753000,43000,226000,69000,10000,204000,2,8,5,13,4,0,0,0,0,0,0,3,11,0
2025,2025,9423,1979,S2,Menikah,32765000.0,1,0,23-02-2014,49,13000,3000,17000,7000,3000,3000,2,2,0,4,5,0,0,0,0,0,0,3,11,0
2026,2026,4198,1965,S1,Bertunangan,29672000.0,1,1,12-03-2013,6,9000,1000,3000,0,4000,8000,1,0,0,3,6,0,0,0,0,0,0,3,11,0
2027,2027,153,1953,S1,Cerai,23272000.0,0,0,17-10-2013,29,19000,3000,6000,4000,2000,12000,1,1,0,3,4,0,0,0,0,0,0,3,11,0
2028,2028,9323,1949,S2,Bertunangan,49912000.0,0,1,07-09-2012,5,520000,8000,223000,32000,49000,42000,4,10,5,7,8,1,0,0,0,0,0,3,11,1
2029,2029,10001,1985,D3,Bertunangan,7500000.0,1,0,01-08-2012,98,5000,17000,17000,13000,14000,34000,4,2,1,3,9,0,0,0,0,0,0,3,11,0
2030,2030,3945,1947,S3,Janda,68117000.0,0,1,10-03-2013,80,618000,44000,215000,0,17000,36000,2,11,8,4,6,1,0,0,0,0,0,3,11,1
2031,2031,3799,1955,S1,Menikah,67225000.0,0,1,26-11-2013,4,315000,35000,322000,46000,7000,143000,3,7,2,11,5,0,0,0,0,0,0,3,11,0
2032,2032,8625,1976,S1,Menikah,17649000.0,1,0,12-11-2013,70,15000,1000,23000,0,5000,1000,3,3,0,3,8,0,0,0,0,0,0,3,11,0
2033,2033,3491,1975,S1,Bertunangan,55914000.0,0,1,29-04-2013,32,384000,60000,364000,119000,101000,232000,4,11,6,8,7,0,0,0,0,0,0,3,11,0
2034,2034,983,1984,S1,Menikah,40059000.0,1,0,28-09-2013,82,110000,29000,92000,28000,10000,145000,1,6,2,3,8,1,0,0,0,0,0,3,11,0
2035,2035,9119,1950,S1,Bertunangan,60905000.0,0,1,05-12-2013,27,208000,17000,76000,36000,17000,38000,2,3,3,7,2,0,0,0,0,0,0,3,11,0
2036,2036,4786,1977,S1,Menikah,75330000.0,1,1,04-10-2012,94,555000,82000,257000,93000,61000,61000,4,10,3,12,6,0,0,0,0,0,0,3,11,0
2037,2037,5872,1951,S1,Lajang,60689000.0,0,1,01-06-2013,23,240000,90000,216000,63000,6000,24000,4,4,4,10,3,0,0,0,0,0,0,3,11,0
2038,2038,6568,1984,S1,Menikah,38680000.0,1,0,28-03-2013,97,11000,0,36000,15000,5000,12000,1,2,0,3,7,0,0,0,0,0,0,3,11,0
2039,2039,5628,1982,S1,Bertunangan,61416000.0,0,0,08-02-2013,25,848000,154000,323000,201000,61000,78000,1,10,3,10,6,1,0,0,0,0,0,3,11,0
2040,2040,5631,1991,S1,Lajang,49767000.0,0,0,02-05-2013,92,202000,47000,197000,55000,42000,149000,1,5,4,8,4,0,0,0,0,0,0,3,11,0
2041,2041,4974,1970,S1,Lajang,83273000.0,1,2,25-09-2012,98,433000,89000,650000,16000,102000,102000,10,4,6,9,7,0,0,0,0,0,0,3,11,0
2042,2042,8416,1981,S1,Menikah,29009000.0,1,0,29-11-2013,19,6000,6000,15000,10000,5000,2000,2,2,0,3,6,0,0,0,0,0,0,3,11,0
2043,2043,5454,1979,S2,Menikah,45057000.0,1,0,01-12-2013,80,37000,0,7000,3000,0,3000,1,2,0,3,5,0,0,0,0,0,0,3,11,0
2044,2044,4095,1971,S1,Menikah,37150000.0,1,0,11-09-2012,80,167000,37000,64000,49000,34000,116000,8,4,3,6,7,0,0,0,0,0,0,3,11,0
2045,2045,5474,1970,S1,Lajang,43020000.0,1,0,30-11-2013,79,45000,7000,99000,4000,25000,43000,3,4,1,4,6,0,0,0,0,0,0,3,11,0
2046,2046,4268,1959,S1,Menikah,53154000.0,0,1,09-06-2014,50,129000,0,21000,0,1000,7000,1,3,1,4,4,0,0,0,0,0,0,3,11,0
2047,2047,10701,1973,S1,Menikah,65308000.0,0,0,11-09-2013,60,713000,0,264000,120000,80000,34000,1,7,8,12,4,0,0,1,1,0,0,3,11,0
2048,2048,3507,1970,S1,Lajang,76467000.0,1,0,17-08-2012,44,676000,161000,426000,210000,44000,58000,2,2,5,5,6,0,0,0,0,0,0,3,11,1
2049,2049,2079,1947,D3,Menikah,81044000.0,0,0,27-12-2013,0,450000,26000,535000,73000,98000,26000,1,5,6,10,1,0,0,0,0,0,0,3,11,0
2050,2050,626,1951,S1,Menikah,32871000.0,1,1,09-03-2013,28,22000,2000,12000,0,2000,5000,1,1,0,3,4,0,0,0,0,0,0,3,11,0
2051,2051,4426,1975,S1,Lajang,55801000.0,1,1,22-09-2013,35,367000,4000,51000,6000,4000,95000,6,7,2,6,7,0,0,0,1,0,0,3,11,0
2052,2052,2591,1959,S1,Janda,76320000.0,0,1,22-06-2014,49,526000,35000,214000,69000,53000,35000,2,6,3,4,2,0,0,0,0,0,0,3,11,0
2053,2053,10509,1955,S2,Lajang,36927000.0,1,1,02-06-2014,46,51000,0,16000,0,0,4000,2,3,0,3,8,0,0,0,0,0,0,3,11,0
2054,2054,6382,1953,S1,Bertunangan,48794000.0,1,1,26-06-2014,97,25000,0,11000,3000,0,15000,1,1,0,3,4,0,0,0,0,0,0,3,11,0
2055,2055,6673,1965,S1,Lajang,23478000.0,0,0,19-03-2013,51,28000,6000,27000,12000,17000,39000,1,3,0,3,8,0,0,0,0,0,0,3,11,0
2056,2056,7441,1973,S1,Cerai,71128000.0,1,0,06-10-2012,80,958000,159000,447000,20000,0,31000,3,2,10,12,7,0,0,0,0,0,0,3,11,0
2057,2057,1071,1976,S3,Cerai,70179000.0,0,1,21-07-2013,10,532000,88000,168000,69000,44000,133000,3,7,3,13,5,0,0,0,0,0,0,3,11,0
2058,2058,10061,1950,S1,Menikah,59462000.0,0,1,05-01-2013,29,724000,17000,143000,0,8000,196000,2,9,2,12,7,0,0,0,0,0,0,3,11,0
2059,2059,7187,1969,S2,Bertunangan,,1,1,18-05-2013,52,375000,42000,48000,94000,66000,96000,7,4,10,4,3,0,0,0,0,0,0,3,11,0
2060,2060,8775,1969,S1,Bertunangan,38361000.0,1,0,27-12-2013,74,39000,0,56000,20000,8000,14000,3,3,1,3,7,0,0,0,0,0,0,3,11,0
2061,2061,1612,1981,S3,Lajang,,1,0,31-05-2013,82,23000,0,15000,0,2000,7000,2,3,0,3,6,0,0,0,0,0,0,3,11,0
2062,2062,2345,1982,S3,Bertunangan,70038000.0,0,0,25-10-2013,54,587000,54000,348000,71000,54000,130000,1,4,4,8,2,0,0,0,0,0,0,3,11,0
2063,2063,322,1978,S1,Bertunangan,42554000.0,1,1,12-01-2013,93,29000,1000,11000,0,0,0,2,2,0,3,4,0,0,0,0,0,0,3,11,0
2064,2064,10897,1974,S1,Menikah,67445000.0,0,1,12-08-2012,63,757000,80000,217000,29000,80000,11000,5,9,6,12,6,0,0,0,0,0,0,3,11,0
2065,2065,123,1951,S1,Janda,67046000.0,0,1,06-01-2013,92,544000,35000,133000,23000,151000,107000,2,4,5,4,2,0,0,0,0,0,0,3,11,0
2066,2066,6103,1948,S1,Menikah,42192000.0,0,0,06-09-2013,40,40000,15000,15000,17000,6000,7000,1,2,1,3,4,0,0,0,0,0,0,3,11,0
2067,2067,7899,1952,S3,Menikah,77610000.0,0,1,29-10-2012,70,1245000,33000,332000,21000,33000,16000,2,4,7,4,7,0,0,0,0,0,0,3,11,0
2068,2068,10500,1984,S1,Menikah,31761000.0,1,0,05-04-2014,96,19000,1000,20000,16000,14000,28000,2,3,0,4,5,0,0,0,0,0,0,3,11,0
2069,2069,1655,1979,S1,Bertunangan,34350000.0,1,0,19-10-2013,81,16000,3000,15000,2000,1000,11000,1,1,0,3,7,0,0,0,0,0,0,3,11,0
2070,2070,2406,1949,S1,Bertunangan,54591000.0,0,1,05-08-2013,63,376000,4000,94000,12000,9000,24000,3,6,2,8,5,0,0,0,0,0,0,3,11,0
2071,2071,2712,1956,S1,Menikah,71866000.0,0,1,25-12-2013,85,184000,178000,178000,103000,39000,33000,1,6,3,10,3,0,0,0,0,0,0,3,11,0
2072,2072,5517,1969,S1,Menikah,25293000.0,1,0,15-09-2013,51,15000,0,11000,0,2000,9000,1,1,1,2,8,0,0,0,0,0,0,3,11,0
2073,2073,10643,1987,S3,Lajang,42000000.0,0,0,10-01-2013,23,124000,83000,267000,85000,59000,35000,2,5,2,11,5,0,0,0,0,0,0,3,11,1
2074,2074,2254,1983,S1,Menikah,69520000.0,0,0,07-07-2013,95,627000,120000,414000,121000,80000,93000,1,9,6,5,5,0,0,0,0,0,0,3,11,0
2075,2075,10281,1970,S1,Cerai,64713000.0,1,0,07-02-2014,11,180000,60000,241000,13000,54000,54000,2,5,5,7,4,0,0,0,0,0,0,3,11,1
2076,2076,6958,1977,S2,Menikah,27889000.0,1,0,05-07-2013,42,14000,0,4000,0,0,8000,1,1,1,2,6,0,0,0,0,0,0,3,11,0
2077,2077,954,1960,SMA,Janda,22123000.0,0,0,27-03-2014,77,3000,3000,24000,34000,7000,31000,1,2,1,3,5,0,0,0,0,0,0,3,11,0
2078,2078,5079,1971,S1,Menikah,,1,1,03-03-2013,82,71000,1000,16000,0,0,9000,4,2,1,3,8,0,0,0,0,0,0,3,11,0
2079,2079,10339,1954,S2,Bertunangan,,0,1,23-06-2013,83,161000,0,22000,0,0,24000,2,4,1,4,6,0,0,0,0,0,0,3,11,0
2080,2080,4643,1973,S1,Menikah,27803000.0,1,0,26-08-2012,40,8000,26000,46000,38000,9000,49000,2,3,0,4,8,0,0,0,0,0,0,3,11,0
2081,2081,3117,1955,S1,Lajang,,0,1,18-10-2013,95,264000,0,21000,12000,6000,147000,3,6,1,5,7,0,0,0,0,0,0,3,11,0
2082,2082,6497,1960,S1,Menikah,51651000.0,0,1,07-11-2012,32,293000,6000,23000,13000,6000,92000,4,6,2,5,8,0,0,0,0,0,0,3,11,0
2083,2083,5396,1988,S1,Menikah,68487000.0,0,0,13-01-2013,48,758000,12000,385000,33000,89000,89000,1,9,7,13,4,0,0,0,0,0,0,3,11,0
2084,2084,5250,1943,S2,Janda,,0,0,30-10-2013,75,532000,126000,490000,164000,126000,126000,1,5,5,11,1,0,0,1,0,0,0,3,11,1
2085,2085,1052,1969,S1,Menikah,56796000.0,0,1,16-02-2013,24,656000,38000,161000,62000,47000,37000,3,8,9,7,7,0,0,0,0,0,0,3,11,0
2086,2086,2802,1992,D3,Menikah,87000000.0,0,0,15-12-2012,61,196000,25000,607000,67000,17000,49000,1,4,6,7,2,0,0,0,0,0,0,3,11,0
2087,2087,6343,1959,S1,Menikah,79823000.0,0,1,31-03-2014,6,835000,73000,380000,114000,73000,43000,1,6,9,7,2,0,1,0,0,0,0,3,11,0
2088,2088,6507,1980,S1,Lajang,30828000.0,1,0,04-10-2013,16,16000,11000,15000,2000,0,12000,2,1,1,4,3,0,0,0,0,0,0,3,11,0
2089,2089,7901,1971,S2,Menikah,34109000.0,0,1,06-11-2013,39,9000,1000,5000,2000,1000,4000,1,0,0,3,4,0,0,0,0,0,0,3,11,0
2090,2090,4865,1974,S2,Cerai,53367000.0,1,1,31-08-2013,2,229000,7000,140000,10000,3000,11000,7,5,1,8,7,0,0,0,0,0,0,3,11,1
2091,2091,2686,1969,SMA,Bertunangan,22390000.0,0,0,21-10-2013,49,0,1000,4000,15000,1000,5000,1,1,0,2,7,0,0,0,0,0,0,3,11,0
2092,2092,3107,1976,S1,Bertunangan,71322000.0,0,1,02-05-2014,31,121000,24000,124000,24000,15000,42000,1,4,1,7,2,0,0,0,0,0,0,3,11,0
2093,2093,7734,1993,S1,Lajang,79244000.0,0,0,19-12-2012,58,471000,102000,125000,212000,61000,245000,1,4,10,7,1,0,0,1,1,0,0,3,11,1
2094,2094,1146,1949,S2,Bertunangan,49912000.0,0,1,07-09-2012,5,520000,8000,223000,32000,49000,42000,4,10,5,7,8,1,0,0,0,0,0,3,11,1
2095,2095,11031,1950,S3,Menikah,48699000.0,1,1,21-05-2013,90,26000,1000,10000,2000,0,1000,1,1,0,3,5,0,0,0,0,0,0,3,11,0
2096,2096,7428,1975,S1,Bertunangan,80144000.0,0,0,30-09-2013,47,240000,132000,445000,250000,192000,108000,1,3,7,8,1,0,0,0,0,0,0,3,11,0
2097,2097,975,1956,S1,Lajang,54252000.0,1,1,28-05-2013,25,178000,4000,26000,8000,4000,44000,5,4,1,5,6,0,0,0,0,0,0,3,11,0
2098,2098,1103,1976,S2,Menikah,81929000.0,1,0,29-09-2012,60,1486000,55000,278000,49000,0,185000,2,4,4,10,6,1,0,1,0,0,0,3,11,1
2099,2099,3422,1975,S1,Menikah,76068000.0,0,1,29-11-2012,67,1115000,12000,128000,33000,12000,76000,1,2,3,4,6,0,1,0,0,1,0,3,11,0
2100,2100,1055,1976,S2,Menikah,53204000.0,1,1,20-03-2014,40,29000,0,8000,2000,0,6000,1,1,0,3,4,0,0,0,0,0,0,3,11,0
2101,2101,6544,1949,S3,Bertunangan,67911000.0,0,1,22-05-2014,63,529000,0,356000,63000,28000,0,3,6,7,11,3,0,0,0,0,0,0,3,11,0
2102,2102,1241,1984,D3,Menikah,14796000.0,1,0,17-09-2012,1,13000,3000,8000,7000,4000,16000,2,1,0,3,9,0,0,0,0,0,0,3,11,1
2103,2103,2909,1974,S3,Menikah,78128000.0,0,1,19-02-2014,89,934000,24000,230000,16000,24000,36000,2,8,4,6,3,0,1,1,0,0,0,3,11,0
2104,2104,5802,1972,SMA,Menikah,14188000.0,0,0,28-02-2013,40,2000,7000,11000,16000,12000,27000,1,2,0,4,6,0,0,0,0,0,0,3,11,0
2105,2105,1407,1986,SMA,Menikah,20425000.0,1,0,29-10-2012,5,4000,12000,5000,3000,16000,17000,2,2,0,3,7,0,0,0,0,0,0,3,11,0
2106,2106,6183,1962,S2,Menikah,58646000.0,0,1,10-06-2013,3,62000,1000,44000,6000,5000,22000,1,2,1,4,4,0,0,0,0,0,0,3,11,0
2107,2107,340,1970,S1,Cerai,72967000.0,0,1,15-12-2012,1,158000,35000,179000,0,0,125000,2,7,2,8,5,1,0,0,0,0,0,3,11,1
2108,2108,5991,1949,S2,Menikah,48150000.0,0,1,08-06-2013,24,173000,2000,39000,3000,2000,47000,3,5,1,4,7,0,0,0,0,0,0,3,11,0
2109,2109,3104,1961,S1,Lajang,82332000.0,0,0,17-09-2012,89,830000,59000,968000,51000,79000,19000,1,5,3,12,2,0,0,1,0,0,0,3,11,1
2110,2110,9729,1955,S1,Janda,58275000.0,1,1,02-06-2013,48,189000,10000,253000,56000,43000,64000,6,8,2,7,7,0,0,0,0,0,0,3,11,0
2111,2111,1008,1981,S3,Bertunangan,44953000.0,0,0,21-12-2012,31,728000,17000,133000,11000,8000,124000,1,7,3,13,6,1,0,0,0,0,0,3,11,0
2112,2112,11091,1953,S1,Bertunangan,34587000.0,1,1,16-05-2014,68,7000,2000,9000,2000,0,2000,2,1,0,3,4,0,0,0,0,0,0,3,11,0
2113,2113,3969,1974,S2,Bertunangan,43018000.0,0,1,01-11-2013,46,35000,4000,17000,7000,6000,64000,1,2,2,2,5,0,0,0,0,0,0,3,11,0
2114,2114,1916,1954,S2,Menikah,45736000.0,0,1,24-07-2013,92,188000,3000,180000,20000,3000,43000,5,7,1,6,7,0,0,0,0,0,0,3,11,0
2115,2115,9907,1969,S2,Bertunangan,66476000.0,0,1,04-12-2013,80,742000,28000,152000,25000,9000,57000,2,6,8,10,4,0,0,0,0,0,0,3,11,0
2116,2116,87,1981,D3,Menikah,27733000.0,1,0,26-08-2013,16,0,7000,5000,26000,2000,17000,2,2,0,3,7,0,0,0,0,0,0,3,11,0
2117,2117,8659,1952,S3,Bertunangan,69805000.0,0,1,21-01-2014,50,750000,71000,174000,13000,10000,20000,2,6,8,11,2,0,0,0,0,0,0,3,11,0
2118,2118,6262,1962,S2,Lajang,72217000.0,0,0,10-04-2013,93,816000,42000,450000,55000,56000,154000,1,3,10,8,2,0,0,0,0,0,0,3,11,0
2119,2119,6147,1971,S1,Cerai,25818000.0,1,0,18-10-2012,51,5000,2000,8000,2000,2000,9000,1,0,1,2,7,0,0,0,0,0,0,3,11,0
2120,2120,8832,1976,S2,Bertunangan,37509000.0,1,0,12-09-2012,24,37000,5000,56000,12000,8000,5000,2,3,0,4,7,0,0,0,0,0,0,3,11,0
2121,2121,10067,1976,D3,Bertunangan,25176000.0,1,1,10-08-2013,79,4000,0,4000,0,0,5000,1,1,0,2,7,0,0,0,0,0,0,3,11,0
2122,2122,7532,1980,S1,Menikah,43586000.0,0,1,30-08-2012,26,99000,2000,11000,4000,0,16000,3,3,0,4,8,0,0,0,0,0,0,3,11,0
2123,2123,4915,1956,D3,Menikah,53230000.0,0,1,03-08-2012,86,176000,72000,98000,136000,21000,229000,4,5,2,12,5,0,0,0,0,0,0,3,11,0
2124,2124,2115,1957,S1,Bertunangan,50116000.0,1,1,20-06-2014,68,54000,0,10000,0,0,2000,2,1,0,4,5,0,1,0,0,0,0,3,11,0
2125,2125,2088,1972,S1,Bertunangan,84906000.0,0,0,04-10-2013,98,997000,15000,414000,99000,30000,76000,1,5,6,12,2,0,1,1,0,1,0,3,11,0
2126,2126,2493,1966,S1,Menikah,61286000.0,0,1,02-08-2013,34,356000,0,107000,19000,9000,117000,2,7,1,8,5,0,0,0,0,0,0,3,11,0
2127,2127,6292,1986,S3,Menikah,82333000.0,0,0,30-03-2013,60,1311000,0,359000,46000,89000,17000,1,4,3,10,2,0,0,1,0,0,0,3,11,1
2128,2128,1631,1965,S3,Bertunangan,65220000.0,0,0,03-09-2012,3,890000,63000,292000,0,25000,12000,4,8,4,7,6,0,0,0,0,0,0,3,11,1
2129,2129,10104,1974,S1,Bertunangan,33590000.0,2,1,03-11-2013,65,4000,0,2000,0,0,2000,1,1,0,2,7,0,0,0,0,0,0,3,11,0
2130,2130,3006,1976,S1,Cerai,30992000.0,1,0,22-04-2013,83,17000,0,14000,7000,3000,2000,1,1,0,3,7,0,0,0,0,0,0,3,11,0
2131,2131,3919,1976,S2,Lajang,72309000.0,0,0,11-03-2013,64,960000,0,883000,50000,38000,0,1,5,6,8,3,0,0,0,1,0,0,3,11,1
2132,2132,11181,1949,S3,Menikah,156924000.0,0,0,29-08-2013,85,2000,1000,2000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,3,11,0
2133,2133,642,1980,SMA,Menikah,16005000.0,1,0,14-08-2012,69,1000,3000,2000,20000,30000,47000,3,2,1,2,8,0,0,0,0,0,0,3,11,0
2134,2134,4369,1957,S2,Lajang,65487000.0,0,0,10-01-2014,48,240000,67000,500000,199000,0,163000,3,3,5,6,2,0,0,0,0,0,0,3,11,0
2135,2135,10127,1965,S1,Menikah,58692000.0,0,1,06-04-2014,21,301000,11000,61000,4000,7000,11000,1,8,2,4,7,0,0,0,0,0,0,3,11,0
2136,2136,271,1969,S1,Janda,40590000.0,1,1,02-10-2013,30,154000,0,50000,6000,11000,37000,5,3,4,3,6,1,0,0,0,0,0,3,11,0
2137,2137,4973,1970,S1,Lajang,20587000.0,1,0,11-05-2014,39,2000,3000,6000,4000,1000,9000,1,1,1,2,7,0,0,0,0,0,0,3,11,0
2138,2138,2948,1954,S2,Cerai,62637000.0,0,1,01-03-2014,76,104000,12000,48000,4000,12000,5000,1,2,2,5,2,0,0,0,0,0,0,3,11,0
2139,2139,2715,1966,S2,Cerai,29435000.0,1,1,06-08-2012,11,70000,3000,37000,4000,2000,64000,4,3,2,2,9,0,0,0,0,0,0,3,11,1
2140,2140,10432,1974,S1,Cerai,19346000.0,1,0,30-01-2014,26,2000,0,9000,3000,6000,2000,1,1,0,3,8,0,0,0,0,0,0,3,11,0
2141,2141,9216,1971,S1,Menikah,35788000.0,1,1,23-01-2014,34,23000,2000,11000,3000,1000,4000,2,2,0,3,6,0,0,0,0,0,0,3,11,0
2142,2142,7124,1968,S1,Cerai,36997000.0,1,1,01-02-2013,72,43000,4000,12000,8000,0,27000,5,2,1,4,5,0,0,0,0,0,0,3,11,0
2143,2143,9727,1957,S1,Menikah,23539000.0,0,0,28-02-2014,13,4000,24000,11000,16000,1000,25000,1,2,0,4,6,0,0,0,0,0,0,3,11,0
2144,2144,5136,1973,S1,Lajang,65333000.0,0,1,17-01-2014,58,654000,7000,92000,0,15000,30000,7,9,4,8,6,0,1,1,0,0,0,3,11,0
2145,2145,9790,1957,S1,Lajang,78499000.0,0,0,23-11-2013,12,912000,72000,170000,47000,36000,97000,1,11,3,4,4,0,0,1,0,0,0,3,11,1
2146,2146,1818,1971,S3,Bertunangan,29732000.0,1,0,25-03-2014,23,25000,0,8000,0,1000,4000,1,2,0,2,9,0,0,0,0,0,0,3,11,0
2147,2147,1100,1960,S2,Bertunangan,41275000.0,1,2,24-03-2014,33,24000,4000,22000,0,2000,9000,4,3,1,3,5,0,0,0,0,0,0,3,11,0
2148,2148,7873,1973,S3,Bertunangan,63516000.0,1,1,06-07-2013,30,141000,11000,114000,15000,14000,5000,4,4,1,7,5,0,0,0,0,0,0,3,11,0
2149,2149,10609,1962,S3,Menikah,42769000.0,0,1,12-10-2013,15,71000,0,13000,3000,1000,0,2,1,1,4,4,0,0,0,0,0,0,3,11,0
2150,2150,6950,1958,S2,Menikah,49572000.0,1,1,15-12-2013,25,35000,1000,16000,0,1000,1000,2,2,0,3,7,0,0,0,0,0,0,3,11,0
2151,2151,7233,1972,S1,Menikah,69209000.0,0,0,17-09-2012,4,496000,32000,849000,229000,48000,128000,2,5,3,6,4,0,0,0,1,0,0,3,11,0
2152,2152,9481,1976,S1,Menikah,17148000.0,1,0,28-01-2014,80,9000,9000,11000,13000,10000,16000,4,3,1,3,8,0,0,0,0,0,0,3,11,0
2153,2153,7699,1969,S1,Janda,40590000.0,1,1,02-10-2013,30,154000,0,50000,6000,11000,37000,5,3,4,3,6,1,0,0,0,0,0,3,11,0
2154,2154,2711,1976,S2,Bertunangan,30560000.0,1,0,27-06-2013,6,9000,1000,5000,4000,5000,7000,1,1,0,3,7,0,0,0,0,0,0,3,11,0
2155,2155,8933,1983,D3,Menikah,32146000.0,1,0,12-05-2014,16,26000,3000,23000,4000,7000,3000,2,2,0,4,6,0,0,0,0,0,0,3,11,0
2156,2156,8726,1964,D3,Cerai,41713000.0,1,1,29-04-2014,57,77000,8000,44000,10000,10000,25000,5,3,1,4,6,0,0,0,0,0,0,3,11,0
2157,2157,1515,1975,S2,Bertunangan,34176000.0,0,1,22-01-2014,9,11000,2000,7000,4000,2000,2000,1,1,0,3,3,0,0,0,0,0,0,3,11,0
2158,2158,5186,1955,S3,Menikah,58482000.0,0,1,12-03-2014,59,576000,7000,115000,19000,7000,7000,2,7,4,9,6,0,1,0,0,0,0,3,11,0
2159,2159,10157,1965,S1,Lajang,59686000.0,0,1,25-01-2014,78,89000,15000,89000,34000,42000,5000,1,4,1,6,4,0,0,0,0,0,0,3,11,0
2160,2160,5667,1964,S3,Menikah,60896000.0,0,1,11-10-2012,90,1013000,30000,399000,60000,46000,153000,3,9,10,4,6,0,0,0,0,0,0,3,11,1
2161,2161,902,1980,S1,Bertunangan,62994000.0,1,0,04-03-2014,74,224000,12000,48000,4000,12000,12000,1,6,2,4,6,0,0,0,0,0,0,3,11,0
2162,2162,977,1957,S1,Bertunangan,47320000.0,0,1,01-08-2013,10,200000,19000,111000,50000,15000,19000,6,5,1,8,6,0,0,0,0,0,0,3,11,0
2163,2163,7313,1949,D3,Janda,74859000.0,0,0,03-06-2013,63,570000,73000,614000,133000,102000,73000,1,6,5,11,3,0,0,0,1,0,0,3,11,0
